property_id,built_area_sqm,bedrooms,bathrooms,parking_spaces,location,property_age_years,floor_number,view_type,condo_fee,infrastructure,has_security,has_pool,has_elevator,property_type,furnished,nearby_metro_km,price_brl
PROP01753,105.07,2,1,1,Zona Norte,16,15,None,424.97,Completa,Yes,No,Yes,Apartamento,No,,841586.98
PROP00097,147.52,2,3,2,Subúrbio,33,0,None,367.67,Premium,Yes,Yes,No,Apartamento,No,2.68,968584.77
PROP01183,89.68,4,3,1,Zona Leste,36,2,None,894.96,Premium,Yes,No,No,APARTAMENTO,Yes,0.59,962336.12
PROP01415,122.79,1,4,2,Zona Norte,8,7,None,185.6,Premium,No,No,Yes,  Apartamento ,No,2.27,1022662.1
PROP00808,132.27,3,2,2,Zona Oeste,9,,City,712.71,Completa,Yes,No,Yes,Casa,Yes,0.95,1047839.31
PROP01941,121.19,2,3,2,Zona Sul,36,11,None,468.71,Completa,No,No,Yes,Apartamento,Yes,2.44,1059364.61
PROP01156,68.64,2,2,1,Zona Sul,7,13,None,698.76,Premium,No,Yes,Yes,Casa,No,3.27,958819.72
PROP01139,63.8,2,3,1,Zona Sul,6,9,None,75.97,Completa,No,No,No,Apartamento,  Yes ,1.45,832152.4
PROP02256,34.43,3,2,0,Centro,22,0,None,584.32,Completa,Yes,No,Yes,Apartamento,No,0.53,613259.96
PROP02184,69.49,2,2,1,Zona Oeste,45,12,None,334.54,Completa,Yes,No,No,Casa,No,3.42,730575.47
PROP01852,106.29,4,2,3,Zona Oeste,150,7,Sea,791.91,Básica,Yes,No,No,Apartamento,Yes,3.78,967284.5
PROP00921,98.94,2,2,2,Subúrbio,26,86,City,553.64,,Yes,Yes,No,Apartamento,Yes,,710174.8
PROP00767,89.48,2,1,2,Zona Oeste,50,15,Sea,504.69,Completa,Yes,No,Yes,Casa,Yes,,899186.45
PROP01877,170.1,3,1,1,Subúrbio,27,13,,798.77,,Yes,No,Yes,Apartamento,No,0.38,931254.42
PROP01081,71.29,2,1,2,Zona Norte,39,0,City,726.93,Básica,Yes,Yes,No,Apartamento,No,2.33,554015.84
PROP02444,129.26,4,1,2,Zona Sul,2,0,None,448.52,Completa,Yes,No,No,Casa,No,3.1,1141188.43
PROP02223,73.97,2,1,2,Zona Sul,1,20,None,392.78,,Yes,Yes,No,Apartamento,No,1.93,1049347.8
PROP00166,,3,3,1,Centro,1,0,City,467.29,Completa,Yes,No,Yes,Apartamento,No,0.08,988368.57
PROP02413,118.28,4,1,1,Zona Leste,16,20,,534.78,Completa,Yes,No,No,Apartamento,No,0.57,1195609.93
PROP00338,72.54,3,3,2,Zona Norte,22,2,City,257.45,Premium,No,No,Yes,Apartamento,No,1.78,1005493.23
PROP02222,60.27,2,2,1,Zona Oeste,15,11,City,448.63,Básica,Yes,No,No,Casa,No,1.84,651159.27
PROP01178,156.59,3,1,1,Zona Leste,13,1,None,1108.25,Premium,No,No,No,Cobertura,No,3.76,885450.98
PROP02436,130.26,3,2,2,Zona Oeste,8,,,546.46,Premium,No,No,  Yes ,Apartamento,No,2.91,1031879.61
PROP02130,86.07,3,2,1,Zona Norte,46,0,None,262.75,Básica,Yes,No,No,Casa,No,,677114.44
PROP00195,65.6,2,3,1,Zona Leste,21,0,None,524.73,,Yes,No,No,Apartamento,No,0.46,622914.58
PROP01187,105.15,3,1,3,Zona Norte,14,0,City,285.55,Básica,No,No,No,Apartamento,No,0.28,853041.95
PROP00221,76.5,2,3,2,Zona Sul,26,6,None,614.33,Básica,No,No,Yes,Casa,No,3.45,683806.59
PROP02477,38.18,3,2,3,Centro,40,0,None,706.45,Básica,Yes,No,No,Apartamento,No,2.51,661224.79
PROP02501,59.75,2,2,2,Zona Oeste,8,4,None,706.16,Básica,No,Yes,No,Apartamento,Yes,3.06,615687.16
PROP00436,43.47,2,2,2,Zona Sul,37,9,Park,714.82,Completa,No,No,No,Apartamento,Yes,,715929.27
PROP00083,,2,2,2,Zona Leste,32,5,None,237.27,Completa,Yes,No,Yes,Apartamento,No,2.39,836992.41
PROP02224,,3,1,3,Zona Sul,11,13,City,200.74,Premium,No,No,Yes,Apartamento,No,3.88,1374871.67
PROP01684,84.07,1,2,2,Zona Norte,17,0,Park,2.63,Básica,Yes,No,No,Cobertura,Yes,1.69,700050.65
PROP01630,,2,2,1,Zona Norte,9,14,None,660.88,,Yes,No,No,Apartamento,No,1.94,642363.71
PROP01729,139.09,6,3,1,Centro,12,18,None,666.86,Completa,No,Yes,No,Apartamento,Yes,1.56,1412139.84
PROP00108,97.16,3,2,0,Zona Sul,1,14,None,834.07,,Yes,No,No,Apartamento,No,2.46,895307.66
PROP01835,48.63,2,3,1,Centro,44,19,None,386.4,Completa,No,No,No,Casa,No,5.47,734304.98
PROP02030,128.43,1,1,1,Zona Norte,6,20,None,286.13,Completa,Yes,No,Yes,Casa,No,2.29,802896.47
PROP01764,91.04,2,1,2,Centro,7,0,Park,272.14,Premium,Yes,No,Yes,Cobertura,No,2.59,1057870.57
PROP00185,112.56,2,2,2,Zona Leste,43,9,None,224.57,Básica,Yes,Yes,Yes,Casa,Yes,1.44,750860.49
PROP00585,,3,1,1,Centro,34,0,,,Completa,No,No,Yes,Apartamento,No,,788451.44
PROP01968,74.1,3,4,2,  Zona Leste ,7,,Park,307.3,Completa,Yes,Yes,No,Casa,No,1.6,1069633.42
PROP01610,34.54,2,1,2,Zona Leste,15,15,None,790.81,Completa,No,No,No,  Apartamento ,No,4.5,576867.51
PROP02156,,2,3,2,Subúrbio,29,19,None,476.1,Premium,Yes,No,Yes,Casa,Yes,3.11,835858.26
PROP01765,3.0,3,1,0,Zona Oeste,39,11,Sea,237.68,Básica,Yes,No,No,Casa,Yes,1.68,509762.47
PROP01680,47.15,2,3,1,Subúrbio,0,0,None,760.49,,No,No,Yes,Casa,Yes,2.78,469456.66
PROP02011,88.7,3,1,1,Subúrbio,29,10,City,410.05,Completa,No,Yes,Yes,Apartamento,No,0.98,802975.44
PROP02482,,4,2,1,Centro,19,2,NONE,665.09,Premium,Yes,No,No,Casa,No,1.25,1057082.11
PROP00720,116.04,1,3,5,Zona Sul,10,5,None,645.29,Completa,No,No,No,Apartamento,No,3.5,1010726.75
PROP01439,152.09,3,2,2,Zona Norte,32,18,None,627.28,Básica,No,No,Yes,Apartamento,No,0.14,802978.57
PROP00112,48.81,3,2,0,Subúrbio,29,16,None,102.07,Básica,Yes,No,No,Apartamento,No,0.41,608896.32
PROP00810,59.23,3,2,4,Zona Sul,38,16,City,253.32,PREMIUM,Yes,Yes,Yes,Casa,NO,1.7,1293765.61
PROP01177,60.93,4,3,1,Zona Norte,20,20,,484.55,Completa,Yes,No,Yes,Apartamento,Yes,2.84,807334.19
PROP01323,75.72,4,2,1,Zona Oeste,36,11,None,250.58,Básica,Yes,No,No,Apartamento,No,0.87,826364.56
PROP01961,,1,3,0,Zona Norte,5,6,None,312.05,Básica,No,Yes,Yes,Casa,Yes,1.16,860799.31
PROP01391,122.8,1,3,4,Zona Norte,15,14,None,549.4,Básica,Yes,Yes,No,Casa,No,,915520.47
PROP01669,110.38,4,1,0,Zona Sul,20,5,,50.64,Completa,No,No,Yes,Casa,No,4.35,987218.07
PROP00590,137.86,3,1,0,Zona Leste,0,0,None,796.91,Básica,Yes,Yes,Yes,Apartamento,No,0.25,876812.24
PROP00896,,2,2,0,Zona Leste,11,7,City,937.08,Completa,Yes,Yes,No,Apartamento,No,,730916.61
PROP01210,102.31,3,3,1,Centro,19,12,None,47.5,,No,Yes,No,Apartamento,No,1.36,1129191.18
PROP01171,115.05,4,1,1,Zona Sul,12,7,City,503.0,,No,No,No,Casa,No,2.25,1141188.63
PROP00915,81.93,2,2,2,Zona Oeste,44,1,None,387.6,Básica,No,Yes,No,Apartamento,No,2.29,644356.15
PROP01911,121.67,2,2,2,Centro,36,1,None,865.96,Premium,Yes,Yes,No,Apartamento,No,2.56,950625.65
PROP00696,127.86,2,2,2,Subúrbio,35,10,City,42.73,,Yes,No,No,Casa,No,2.56,995612.3
PROP00250,96.79,1,2,1,Centro,21,1,,229.2,,No,No,Yes,Apartamento,No,4.18,673212.86
PROP00484,108.13,4,1,2,Zona Sul,17,12,None,232.0,Completa,Yes,  No ,Yes,Casa,Yes,5.6,1190571.3
PROP00017,111.14,2,3,1,Subúrbio,25,,None,,Completa,Yes,No,Yes,Casa,No,1.06,813636.09
PROP01622,70.83,2,4,1,Centro,44,18,City,1373.17,Completa,No,Yes,Yes,Casa,No,3.09,772834.91
PROP01406,57.24,1,1,1,Zona Norte,33,14,Park,847.45,Básica,Yes,Yes,Yes,Apartamento,No,,456807.83
PROP00349,20.65,4,2,3,Zona Leste,34,12,,176.64,  Básica ,Yes,No,Yes,Apartamento,No,2.02,776237.75
PROP02508,89.29,1,2,2,Centro,39,54,None,,Básica,Yes,No,No,Casa,No,1.52,636019.87
PROP01847,13.11,4,4,1,Zona Sul,45,,None,1067.69,Básica,Yes,  Yes ,Yes,Cobertura,No,3.38,770533.7
PROP01788,72.62,2,4,1,Centro,22,10,None,387.08,Premium,Yes,No,No,Cobertura,No,3.92,1021076.66
PROP01652,59.83,2,2,2,Zona Sul,34,9,None,136.78,Básica,Yes,No,No,Apartamento,No,3.45,770030.69
PROP00990,140.78,3,2,3,Centro,34,12,City,95.83,Completa,Yes,Yes,No,Apartamento,No,1.25,1298513.7
PROP01060,99.42,1,2,1,Zona Leste,30,0,None,,Básica,Yes,Yes,No,Apartamento,No,2.81,709642.31
PROP00462,,4,3,2,Zona Leste,41,5,None,225.57,Básica,Yes,No,No,Casa,No,2.39,950620.84
PROP01562,628.19,2,3,1,Subúrbio,24,19,None,151.96,Básica,No,No,No,Casa,No,2.58,704851.66
PROP00121,103.6,3,4,3,Zona Oeste,22,20,,364.47,Completa,Yes,No,Yes,Apartamento,No,1.33,1138025.73
PROP02086,96.01,3,2,1,Zona Leste,21,5,City,214.45,Completa,No,Yes,No,Casa,No,,863592.46
PROP00515,22.22,2,2,2,Subúrbio,29,0,City,600.7,,No,No,Yes,Casa,No,2.9,516122.56
PROP00681,106.41,2,2,1,Zona Oeste,28,12,None,682.0,Completa,No,No,No,Casa,No,3.2,848143.38
PROP01791,35.57,2,3,0,Zona Leste,16,13,None,282.9,Completa,Yes,Yes,Yes,Apartamento,No,1.97,848601.83
PROP01354,169.96,3,2,1,Centro,33,,None,525.96,Básica,No,No,No,Apartamento,No,2.81,872650.73
PROP00391,38.49,2,2,0,Centro,50,3,None,5149.87,Básica,No,No,Yes,Apartamento,No,1.85,528147.12
PROP02214,132.3,6,5,2,Zona Sul,39,,None,268.93,Básica,Yes,No,No,Apartamento,No,1.31,1389253.73
PROP00253,92.6,2,3,2,Zona Leste,26,0,Park,243.77,Básica,Yes,No,No,Casa,No,0.72,924839.27
PROP00862,106.24,1,1,2,Zona Leste,12,3,None,441.71,Básica,Yes,No,No,Apartamento,No,,638359.83
PROP02062,82.99,1,2,2,Zona Norte,37,3,City,395.61,Básica,No,No,No,Casa,No,3.55,474348.72
PROP01462,106.44,1,2,3,Centro,21,12,Park,699.11,Completa,Yes,No,No,Cobertura,No,2.34,907971.49
PROP02247,68.69,3,2,1,Zona Sul,7,7,None,,Básica,Yes,Yes,No,Casa,No,0.96,927224.17
PROP00622,159.46,1,3,3,Zona Leste,6,0,City,237.54,,No,Yes,Yes,Apartamento,No,2.78,968006.06
PROP00967,161.78,2,4,0,Zona Leste,33,7,City,203.86,Completa,Yes,No,No,Cobertura,No,,1068311.69
PROP01313,,2,2,2,Centro,22,9,City,781.84,Premium,No,Yes,No,Casa,Yes,0.86,977965.95
PROP01245,108.67,2,2,1,Zona Sul,7,18,None,597.16,,Yes,Yes,No,Apartamento,No,2.19,887003.48
PROP01661,106.17,10,2,1,Zona Norte,8,2,None,544.2,Completa,Yes,No,Yes,Apartamento,No,1.62,740014.58
PROP01257,177.33,4,2,2,Subúrbio,16,8,None,365.38,Completa,Yes,No,Yes,Cobertura,No,5.16,1163377.93
PROP01118,68.84,3,3,1,Zona Leste,14,8,None,617.48,Completa,NO,No,Yes,Apartamento,No,3.91,765576.87
PROP01591,67.94,3,2,2,Centro,36,,City,570.13,Completa,No,No,Yes,Apartamento,Yes,2.81,854093.41
PROP01593,108.09,1,1,2,Zona Sul,32,0,None,409.47,Completa,Yes,No,No,Apartamento,No,2.9,811517.13
PROP00553,170.85,3,1,2,Zona Sul,45,,None,805.28,Básica,Yes,No,Yes,Apartamento,Yes,4.0,990970.36
PROP00064,,2,3,0,Centro,1,5,City,287.45,,No,No,No,Apartamento,No,1.95,806948.96
PROP02253,83.9,3,2,1,Zona Leste,32,11,None,704.53,Básica,Yes,No,Yes,Cobertura,No,2.04,707191.47
PROP02000,44.51,3,4,1,Subúrbio,0,9,Park,241.95,Premium,No,No,No,Casa,No,,949264.05
PROP01309,134.14,2,4,2,Zona Sul,31,20,,439.03,Completa,No,No,Yes,Apartamento,Yes,2.18,1021159.09
PROP00588,87.79,4,1,0,Zona Leste,40,10,City,965.63,Completa,Yes,Yes,Yes,Casa,No,3.98,897242.18
PROP00693,91.0,3,2,3,Zona Oeste,22,0,None,437.66,Básica,Yes,Yes,No,Casa,No,3.79,964541.67
PROP02320,,2,1,2,Zona Norte,21,0,None,354.3,Completa,Yes,Yes,No,Cobertura,No,2.88,720911.6
PROP02372,99.68,3,2,1,Zona Sul,49,0,None,607.8,,Yes,Yes,No,Apartamento,Yes,1.51,857568.6
PROP01766,121.81,2,3,1,Centro,14,6,  None ,231.82,Completa,No,Yes,  Yes ,Casa,No,3.29,1009111.43
PROP02054,143.02,2,1,1,Subúrbio,43,7,None,1175.77,Básica,No,Yes,Yes,Cobertura,No,3.48,493171.03
PROP00228,111.13,4,1,1,Zona Leste,35,0,,907.71,Básica,Yes,No,No,Casa,No,0.43,692020.56
PROP01957,,4,1,1,Zona Leste,20,18,Sea,352.24,Completa,Yes,No,No,Apartamento,No,3.19,1007348.44
PROP00670,153.09,2,1,2,Subúrbio,42,17,,687.97,  Premium ,No,No,No,Apartamento,No,1.83,888541.08
PROP01967,141.11,1,2,1,Zona Sul,17,17,Park,50.78,Completa,Yes,NO,No,Apartamento,No,2.12,1117326.71
PROP00806,106.05,2,2,2,ZONA LESTE,49,,None,902.63,Premium,Yes,Yes,Yes,Apartamento,Yes,0.5,880821.83
PROP02438,178.26,3,2,2,Zona Sul,2,,None,1151.96,Completa,Yes,Yes,No,Apartamento,No,2.76,1131513.85
PROP01383,123.0,2,3,1,Centro,42,14,None,876.85,Básica,No,No,No,Apartamento,No,,687910.32
PROP02369,10.2,3,2,0,ZONA NORTE,31,5,City,430.64,,No,Yes,Yes,Apartamento,No,0.09,584331.79
PROP01028,159.53,4,3,1,Zona Norte,14,3,City,465.62,Básica,Yes,  No ,Yes,Apartamento,No,3.22,1104533.34
PROP02426,67.83,1,2,2,Zona Oeste,40,15,None,7.6,Básica,Yes,No,Yes,Apartamento,No,2.93,740980.08
PROP00378,103.94,2,1,1,Zona Norte,2,16,None,194.06,Premium,Yes,No,Yes,Apartamento,NO,2.8,986459.47
PROP01405,120.26,2,4,1,Zona Norte,46,,None,1129.62,Básica,Yes,Yes,Yes,Casa,Yes,2.79,637140.12
PROP01395,105.19,3,4,2,Zona Norte,25,9,Park,102.17,Básica,No,No,Yes,Casa,No,1.96,1041864.04
PROP01837,137.03,2,1,1,Zona Norte,0,17,City,151.01,Completa,Yes,No,Yes,Apartamento,No,0.92,1051250.56
PROP01017,148.5,3,1,0,Centro,7,5,None,230.06,,Yes,Yes,No,Casa,No,3.63,1081074.44
PROP00807,129.02,1,2,1,Zona Leste,32,0,City,902.13,Básica,Yes,No,Yes,Apartamento,No,1.08,507526.38
PROP01400,,3,3,1,Zona Oeste,45,1,None,782.26,Completa,Yes,No,No,Casa,No,1.36,832181.21
PROP02419,,3,2,3,Zona Norte,16,20,None,525.58,Completa,Yes,No,No,Casa,Yes,2.61,707213.4
PROP00412,64.46,3,3,1,Zona Leste,3,11,City,654.5,Completa,No,Yes,No,Cobertura,  No ,4.27,908519.27
PROP00163,160.52,2,2,2,Zona Norte,12,20,None,319.53,Completa,Yes,No,Yes,Apartamento,No,1.58,1088008.61
PROP00098,73.03,4,2,1,Subúrbio,9,0,None,167.21,Básica,Yes,No,No,Apartamento,No,0.65,750193.34
PROP01080,97.37,2,2,1,Zona Leste,47,81,None,707.41,Básica,No,No,Yes,Casa,Yes,2.55,623671.15
PROP01705,,1,4,0,Zona Sul,8,13,None,256.96,Completa,Yes,No,No,Apartamento,No,2.64,766711.3
PROP01707,113.94,1,2,1,Zona Oeste,10,1,City,429.01,Completa,No,Yes,No,Cobertura,No,0.82,771181.49
PROP00027,132.22,2,2,1,Zona Oeste,39,,,959.04,Completa,Yes,Yes,Yes,Casa,No,4.12,844709.95
PROP02068,,1,2,2,Zona Norte,18,5,City,749.36,Básica,No,No,No,Apartamento,No,0.1,522969.21
PROP01094,124.1,3,2,0,Zona Sul,44,0,City,339.29,Completa,Yes,No,No,Casa,No,1.65,1006706.16
PROP01151,89.62,1,3,1,Zona Norte,28,1,City,176.44,Completa,Yes,No,Yes,Apartamento,No,0.96,720311.78
PROP00347,,3,3,1,Subúrbio,8,18,City,563.16,Completa,Yes,No,Yes,Apartamento,No,1.69,1005475.33
PROP00780,136.55,4,2,2,Zona Sul,13,0,Park,8.18,Premium,Yes,No,Yes,Casa,No,0.56,1399106.38
PROP01744,10.39,3,2,1,Centro,50,15,City,205.37,Básica,Yes,No,Yes,Apartamento,No,5.32,740269.3
PROP00357,82.72,2,3,2,Centro,25,0,None,945.36,Completa,Yes,No,Yes,Casa,No,2.91,793191.29
PROP02024,551.27,4,2,3,Zona Oeste,36,0,None,706.32,Completa,No,No,Yes,Apartamento,No,1.62,962206.46
PROP02461,84.8,4,3,3,Zona Sul,12,8,None,12.56,Básica,Yes,No,No,Apartamento,No,1.03,1195598.98
PROP00652,100.8,3,1,2,Subúrbio,44,19,Park,480.21,Completa,No,No,No,Casa,No,1.06,735269.39
PROP00227,146.95,1,1,1,Zona Norte,14,12,None,767.11,Básica,Yes,No,Yes,Casa,No,0.14,542046.75
PROP02481,50.38,1,2,2,Zona Sul,22,3,None,633.66,Premium,Yes,Yes,Yes,Cobertura,No,0.35,860824.11
PROP00844,92.06,2,2,3,Zona Sul,0,17,None,648.3,Completa,Yes,Yes,Yes,Casa,No,0.86,1109476.7
PROP00714,159.22,3,3,3,Centro,39,7,City,18.74,Básica,No,No,No,Apartamento,No,1.75,1096555.68
PROP00444,53.12,3,3,3,Zona Leste,17,2,Sea,305.08,Completa,Yes,No,Yes,Apartamento,No,1.41,1005794.43
PROP01599,,3,2,0,Subúrbio,3,13,,549.53,Básica,Yes,No,Yes,Casa,Yes,2.19,622238.07
PROP02252,48.49,2,1,1,Subúrbio,16,13,None,189.76,Completa,No,No,Yes,Apartamento,No,1.83,610760.61
PROP00336,60.25,4,2,2,Zona Sul,16,0,City,494.99,Premium,No,No,No,Casa,No,1.67,1049667.75
PROP00565,47.07,3,2,3,Zona Norte,38,5,Park,271.74,Básica,No,No,Yes,Apartamento,No,0.82,632024.74
PROP00399,112.97,3,2,2,Zona Norte,2,13,City,541.16,Completa,No,Yes,Yes,Apartamento,Yes,0.35,1025778.39
PROP00264,89.96,4,2,0,Zona Sul,42,10,City,998.6,,No,No,No,Apartamento,No,2.82,808577.78
PROP01115,96.74,4,3,1,Zona Sul,35,9,City,234.25,Completa,Yes,No,Yes,Apartamento,No,0.65,1142136.81
PROP00768,90.82,2,1,1,Zona Sul,35,7,None,640.03,Completa,Yes,No,No,Casa,No,4.31,744114.25
PROP01070,126.2,2,4,1,Subúrbio,11,16,,155.57,Completa,No,Yes,Yes,Apartamento,No,,1048880.33
PROP00599,108.88,3,3,1,Zona Leste,39,2,,900.74,Premium,No,Yes,Yes,Apartamento,No,,960370.07
PROP00190,122.32,1,2,1,Zona Oeste,1,0,None,330.12,Premium,Yes,Yes,No,Apartamento,Yes,3.72,969663.29
PROP01100,90.23,2,3,1,Zona Sul,33,20,Sea,467.79,Básica,No,No,No,Casa,No,0.57,992439.58
PROP00705,117.18,2,2,1,Zona Leste,7,0,Park,893.66,Completa,No,No,No,Cobertura,No,1.27,751555.82
PROP02309,94.59,3,2,1,Zona Sul,40,1,,309.24,Básica,Yes,No,Yes,Apartamento,No,4.49,877074.76
PROP00673,50.78,1,2,1,Zona Oeste,49,18,City,1441.53,Completa,No,Yes,Yes,Apartamento,No,2.44,475895.64
PROP01337,144.59,3,2,2,Centro,48,9,None,76.95,Completa,Yes,No,No,Apartamento,Yes,4.05,1192001.89
PROP01616,164.96,1,3,2,Zona Sul,43,0,None,780.07,Completa,Yes,No,No,Apartamento,No,2.81,944935.07
PROP02417,87.07,3,2,1,Zona Oeste,1,14,Park,5327.57,Completa,Yes,No,Yes,Apartamento,No,1.89,912746.95
PROP00216,123.47,3,1,0,Zona Norte,10,11,City,698.05,Premium,No,Yes,No,Casa,No,2.97,912132.7
PROP01768,114.98,2,3,1,Subúrbio,43,18,None,109.94,Completa,Yes,No,Yes,Casa,No,3.8,913307.83
PROP01077,90.24,1,1,2,Zona Norte,39,16,None,507.3,Completa,No,No,Yes,Apartamento,No,,587775.15
PROP01095,105.76,2,2,1,Zona Sul,38,0,,662.68,Premium,No,Yes,Yes,Apartamento,Yes,1.4,851993.23
PROP01827,54.03,1,2,1,Subúrbio,14,7,City,859.05,,No,No,Yes,Casa,Yes,3.76,432451.98
PROP02459,89.12,1,3,0,Zona Leste,9,18,None,492.39,Completa,No,No,Yes,Casa,Yes,1.81,751698.83
PROP01748,,3,3,2,Subúrbio,27,0,Sea,736.33,Completa,YES,No,Yes,Casa,Yes,3.45,923875.05
PROP00266,,3,2,1,Subúrbio,39,0,City,277.91,,No,No,Yes,Apartamento,Yes,1.46,642233.71
PROP01298,152.84,3,2,2,Zona Sul,10,5,None,392.62,Completa,Yes,Yes,Yes,  Casa ,  Yes ,3.4,1326412.15
PROP00645,94.5,4,2,2,Zona Leste,16,14,,492.01,Básica,Yes,Yes,No,Casa,No,2.93,908622.36
PROP01443,100.37,1,1,1,Zona Sul,35,0,None,594.24,Básica,Yes,Yes,Yes,Apartamento,No,1.01,734027.2
PROP01951,92.23,3,2,2,Zona Norte,12,0,Park,524.17,Básica,Yes,Yes,YES,Apartamento,No,2.76,893971.26
PROP02228,,3,1,3,Centro,50,3,City,1126.05,Básica,No,No,Yes,Casa,No,1.07,771403.62
PROP00710,77.55,1,2,2,Zona Oeste,12,8,City,437.73,Premium,No,No,Yes,Casa,No,1.94,792967.85
PROP01089,70.67,2,2,0,Zona Leste,6,0,None,247.52,Básica,Yes,No,Yes,Casa,No,0.34,626538.58
PROP02203,125.76,3,4,1,Zona Sul,40,0,None,650.27,Completa,Yes,No,No,Apartamento,No,3.04,1004586.94
PROP01050,109.08,10,1,2,Zona Sul,13,15,None,449.12,Básica,Yes,No,Yes,Apartamento,No,2.92,751322.28
PROP01927,100.66,1,2,2,Centro,49,,City,834.3,Premium,Yes,Yes,Yes,Apartamento,No,1.1,871486.0
PROP00564,102.74,3,2,1,Subúrbio,25,19,,175.63,Básica,Yes,Yes,Yes,Apartamento,No,1.97,1045642.71
PROP00118,74.77,3,3,3,Zona Oeste,50,7,Sea,876.02,Básica,Yes,No,Yes,Apartamento,Yes,1.47,931204.89
PROP02134,80.33,1,3,3,Subúrbio,20,11,Sea,572.2,,Yes,Yes,Yes,Apartamento,Yes,0.7,1013723.5
PROP01881,96.19,2,2,1,Zona Leste,47,11,,526.96,Básica,Yes,No,Yes,Casa,No,3.69,725722.78
PROP00299,145.49,4,2,2,Subúrbio,19,1,City,555.81,,No,Yes,Yes,Apartamento,Yes,0.72,1061182.74
PROP02465,57.59,1,3,1,Centro,39,11,None,764.31,Completa,Yes,No,No,Apartamento,No,,773368.27
PROP02091,55.13,1,2,2,Centro,0,12,None,357.14,Básica,Yes,No,No,Apartamento,No,2.61,700028.5
PROP02180,41.58,3,2,1,Zona Leste,21,7,None,903.27,Completa,Yes,No,Yes,Apartamento,No,4.5,633904.0
PROP01939,102.64,3,3,2,Zona Sul,45,17,None,512.76,Completa,No,Yes,  Yes ,Apartamento,No,1.76,1093796.64
PROP02386,115.12,2,1,2,Centro,9,4,None,860.38,Básica,Yes,Yes,Yes,Apartamento,No,1.68,795915.06
PROP00654,131.02,3,2,5,Centro,1,18,None,631.04,,Yes,No,Yes,Apartamento,No,3.4,1273822.68
PROP01750,103.67,3,3,2,Zona Oeste,0,7,City,519.13,Básica,No,No,Yes,Apartamento,No,2.31,875395.72
PROP00885,96.04,3,3,1,Subúrbio,19,8,None,473.68,Básica,Yes,Yes,No,Apartamento,No,0.15,810572.43
PROP00323,49.28,2,2,1,Subúrbio,25,5,None,793.37,Premium,Yes,No,No,Casa,No,2.24,685876.0
PROP01769,73.27,2,2,2,Zona Norte,13,0,,,,No,No,Yes,Casa,No,3.8,616275.29
PROP01101,91.96,2,2,1,Zona Sul,17,0,None,564.69,Premium,No,Yes,Yes,Casa,No,1.95,952054.0
PROP00315,114.3,2,3,0,Zona Sul,21,1,City,203.1,Premium,Yes,No,Yes,Casa,No,2.51,1054630.08
PROP01530,73.77,4,1,3,Zona Norte,8,11,,531.1,Completa,Yes,Yes,No,Apartamento,No,,1010170.61
PROP01849,174.04,4,2,1,Zona Sul,41,3,City,1224.05,Premium,Yes,Yes,No,Casa,No,2.57,1308138.86
PROP00328,117.28,1,2,1,Subúrbio,18,0,Sea,999.24,Completa,Yes,No,Yes,Apartamento,No,0.94,678648.74
PROP02311,76.7,3,2,1,Zona Leste,7,0,None,805.02,Premium,No,No,No,Casa,No,3.9,778531.41
PROP01762,95.49,2,2,1,Centro,46,17,None,26.99,Básica,No,No,Yes,Apartamento,Yes,1.11,747835.66
PROP01870,69.06,2,3,1,  Zona Norte ,4,6,,477.01,Completa,No,No,No,Apartamento,No,2.22,745417.88
PROP01887,100.88,3,2,1,Zona Norte,27,20,None,911.23,Básica,Yes,No,No,Apartamento,No,5.98,732712.61
PROP01253,96.1,4,3,3,Zona Sul,32,,None,250.25,,No,No,No,Casa,No,0.05,1150927.81
PROP02383,82.68,1,2,3,Zona Oeste,2,12,None,531.21,Básica,Yes,Yes,No,  Apartamento ,No,3.23,768136.06
PROP01916,,2,2,1,Zona Norte,21,0,None,,Premium,No,Yes,Yes,Apartamento,No,2.95,810582.53
PROP01556,77.89,3,3,1,Centro,36,8,City,417.61,Básica,Yes,No,No,Apartamento,Yes,,763298.83
PROP00160,67.47,1,2,3,Zona Sul,29,13,None,304.72,Completa,No,No,No,Casa,No,3.42,731147.05
PROP00376,155.11,3,1,1,Zona Leste,29,6,,307.58,Completa,No,No,Yes,Apartamento,No,2.52,847110.62
PROP01426,,4,2,1,Zona Norte,29,13,None,265.9,Completa,Yes,No,No,Apartamento,No,0.9,1015004.63
PROP01953,99.47,3,1,1,Zona Oeste,45,19,None,836.45,Básica,No,No,Yes,Apartamento,No,0.16,634234.81
PROP02344,945.92,2,1,2,Centro,32,12,Sea,,,Yes,No,Yes,Apartamento,No,,1130507.67
PROP01059,148.7,2,1,2,Zona Norte,6,63,Park,211.75,Completa,No,No,No,Apartamento,No,1.86,895304.39
PROP00668,96.07,2,0,2,Zona Leste,2,10,None,485.2,Premium,Yes,No,Yes,Casa,No,2.5,958328.1
PROP01376,137.5,3,2,2,Zona Leste,6,3,None,70.02,Básica,No,No,Yes,Casa,No,,898160.1
PROP02107,70.66,3,2,2,Zona Norte,32,1,None,38.64,Básica,Yes,No,Yes,Apartamento,No,2.6,728935.98
PROP00674,108.87,4,2,1,Subúrbio,9,1,None,112.99,  Básica ,No,No,No,Casa,No,0.58,813583.35
