sale_id,marketing_spend,website_traffic,conversion_rate,avg_product_rating,discount_percentage,num_products,avg_price,customer_reviews,return_rate,product_category,competition_level,seasonality,free_shipping,payment_methods,mobile_traffic_pct,monthly_sales
SALE00665,4596.78,22219,6.69,2.33,10,487,153.74,,9.92,Fashion,Medium,Medium,Yes,PayPal,51.23,7887.35
SALE01255,4225.42,14900,6.45,3.28,25,125,66.25,432,8.45,Books,High,Medium,Yes,Debit Card,79.18,8360.85
SALE00520,4628.27,17927,,2.69,10,373,366.37,906,7.26,Fashion,Medium,Low,Yes,Debit Card,59.1,8285.8
SALE01957,2784.7,5342,,2.57,10,135,112.23,,,Books,Medium,Medium,No,PayPal,74.14,6336.02
SALE01423,4150.28,3708,23.36,1.98,10,217,138.66,425,9.25,Electronics,Medium,Medium,Yes,Bank Transfer,73.56,7143.29
SALE01033,6730.86,19515,5.1,1.97,15,191,71.34,916,11.16,Home,Medium,High,Yes,Bank Transfer,64.58,8073.61
SALE01344,6843.82,14842,6.87,,0,398,266.24,251,8.5,Home,Medium,High,No,Debit Card,64.27,7765.94
SALE02120,5165.71,16921,6.27,3.05,10,359,193.36,69,11.5,Books,Medium,Medium,Yes,Debit Card,60.81,7766.89
SALE00407,7352.24,10733,,2.21,30,383,14.65,273,9.71,Home,High,Medium,No,Credit Card,68.55,9097.1
SALE00756,5802.5,21344,6.35,2.98,10,105,152.79,,8.02,Electronics,High,Low,Yes,Bank Transfer,61.88,8397.99
SALE02216,1813.55,19835,6.89,3.57,10,13,120.89,258,9.28,Fashion,Medium,Medium,Yes,Debit Card,81.33,7047.91
SALE00299,5215.58,15959,4.87,3.63,15,414,140.76,670,8.22,Home,Low,Low,Yes,Debit Card,65.73,8050.67
SALE00662,4234.97,18326,5.07,3.18,10,262,270.14,721,8.52,Fashion,Medium,Medium,Yes,PAYPAL,60.93,7310.25
SALE01578,3411.93,17355,5.29,2.77,10,266,126.55,391,,Fashion,Medium,Medium,No,Bank Transfer,61.88,7779.1
SALE02254,9138.12,8120,6.34,2.21,10,338,70.15,986,9.73,Sports,Medium,Low,No,PayPal,67.65,8840.59
SALE01274,3577.79,20258,4.49,2.33,15,189,170.9,120,7.52,Home,Medium,Medium,No,Credit Card,71.81,7339.86
SALE00536,3043.8,10535,6.77,2.91,25,318,115.26,340,11.11,Home,Medium,Medium,No,Debit Card,60.59,8316.83
SALE01642,7091.63,10761,5.35,2.61,15,139,27.58,,9.49,Electronics,Medium,Low,Yes,Debit Card,72.35,7931.07
SALE01005,7975.54,16909,5.29,3.78,10,461,202.32,,8.01,Electronics,Medium,Medium,No,Debit Card,63.38,7438.76
SALE00573,4241.56,15437,4.11,,15,362,53.07,181,9.32,Electronics,Medium,Medium,No,Credit Card,78.42,6678.77
SALE01778,4223.96,16346,4.99,3.14,10,152,4.76,124,9.26,Books,Medium,Low,No,Bank Transfer,63.28,7501.42
SALE01639,3200.75,15917,4.07,2.81,10,318,68.75,,8.74,Fashion,Low,Medium,Yes,Credit Card,74.38,7003.1
SALE00912,6436.67,18243,5.01,3.57,10,487,167.83,,8.13,Electronics,Medium,Medium,Yes,Debit Card,70.39,7031.06
SALE01864,3166.6,22049,5.14,1.96,0,351,133.05,975,9.59,Home,Medium,High,Yes,PayPal,62.85,6341.14
SALE00206,,8303,5.37,3.47,10,405,177.97,267,,Books,Low,High,Yes,Credit Card,64.0,6586.99
SALE00484,2503.36,10090,6.88,,15,151,184.27,777,11.34,Electronics,Medium,Low,Yes,PayPal,75.75,7004.44
SALE01260,,18579,3.52,2.57,10,46,115.99,888,8.55,Home,Medium,Low,  Yes ,PayPal,77.74,6715.41
SALE01145,4468.98,10576,,2.68,0,227,87.77,375,8.94,Home,Medium,High,Yes,Bank Transfer,73.86,7058.41
SALE00116,5483.92,13045,5.76,2.99,10,169,187.54,231,,Home,High,Low,Yes,Bank Transfer,57.37,7889.18
SALE01674,,13578,4.44,,10,67,145.46,993,7.78,Home,High,High,No,PayPal,73.16,8125.8
SALE01688,7345.55,16613,4.62,2.24,10,76,177.94,80,9.17,Fashion,Low,Medium,No,Bank Transfer,63.78,7613.2
SALE01374,7618.36,13841,6.17,,15,387,64.44,573,10.34,Fashion,High,Medium,No,Credit Card,77.91,8204.74
SALE00347,3969.75,19923,6.97,2.56,15,59,30.4,334,10.77,Books,MEDIUM,High,No,Credit Card,64.69,8575.0
SALE01449,,18616,6.4,3.34,10,198,241.82,681,,Fashion,Medium,Low,Yes,Credit Card,75.67,8092.47
SALE02284,2844.73,14154,6.3,4.18,0,329,246.76,578,,Fashion,High,Medium,  No ,Debit Card,59.96,7181.81
SALE01673,5325.46,12276,6.22,3.74,5,413,61.67,750,9.2,Fashion,High,Medium,No,Credit Card,53.2,6813.69
SALE02199,3076.18,13237,5.12,2.88,0,20,159.36,688,9.7,Fashion,High,Medium,Yes,PayPal,57.47,6908.92
SALE01084,4476.37,21802,4.31,2.11,10,283,136.16,563,8.71,Fashion,Medium,High,Yes,PayPal,75.28,7615.56
SALE01081,5489.72,25960,7.51,2.8,20,301,95.54,124,5.89,Sports,High,Medium,No,Credit Card,67.95,9227.12
SALE02428,7160.27,14335,6.04,2.35,10,364,35.37,297,8.38,Electronics,Low,High,No,Bank Transfer,58.88,7805.53
SALE02012,4150.75,16788,5.04,2.53,0,318,219.3,822,10.15,Home,High,Low,No,Bank Transfer,70.17,6490.68
SALE02068,4143.05,17580,4.64,,0,116,185.47,420,10.67,Fashion,High,LOW,Yes,Credit Card,66.66,6338.06
SALE01069,5293.46,16767,6.18,2.78,15,114,123.02,957,10.21,Fashion,Medium,Low,No,Debit Card,63.1,7881.95
SALE00409,399.75,21119,4.77,3.3,0,448,218.05,157,5.0,Fashion,Medium,High,Yes,Bank Transfer,65.19,5339.76
SALE00318,4148.39,14290,6.53,2.84,15,65,141.36,,9.67,Electronics,Medium,  Low ,Yes,PayPal,71.3,7906.43
SALE00582,,16786,4.13,2.91,10,185,54.62,662,8.7,Home,Medium,High,No,PayPal,80.69,7336.36
SALE01337,2581.47,6474,7.05,3.03,10,305,153.38,,9.85,Fashion,High,Medium,No,Credit Card,78.91,7041.33
SALE01024,5638.02,,5.71,2.99,10,489,121.67,653,10.3,Home,Low,High,Yes,Debit Card,68.32,8041.78
SALE00806,3882.48,11940,6.97,2.9,0,450,91.37,452,10.37,Electronics,Medium,Low,Yes,Debit Card,67.48,7007.99
SALE02278,3977.63,15591,6.85,3.36,20,410,126.38,34,7.61,Fashion,High,Medium,Yes,Credit Card,70.43,7692.75
SALE00835,8251.77,18347,5.91,2.44,10,18,95.13,205,6.16,Electronics,Medium,Medium,No,PayPal,60.32,8079.76
SALE02487,3875.85,18063,4.9,2.76,10,264,55.42,785,9.95,Books,High,Medium,No,Credit Card,73.41,6618.41
SALE01742,,11718,2.63,1.87,15,459,71.14,284,6.73,Home,Medium,Medium,Yes,Credit Card,61.19,6331.13
SALE01615,2060.96,10696,,2.75,15,458,220.54,937,8.99,Electronics,Medium,Medium,Yes,PayPal,69.06,6759.33
SALE00381,4639.5,19741,6.09,1.77,10,469,278.18,594,8.72,Fashion,Medium,Medium,Yes,Debit Card,55.66,8429.03
SALE01297,5334.99,12593,6.51,2.85,30,474,228.53,478,10.67,Fashion,Medium,Low,No,Bank Transfer,71.53,8282.71
SALE00478,3594.71,13193,5.93,3.24,15,421,129.69,150,6.26,Fashion,Medium,Medium,Yes,Bank Transfer,63.99,7095.8
SALE00143,7455.74,11419,4.52,2.1,15,187,103.97,415,9.79,Fashion,Medium,Medium,No,Bank Transfer,76.26,7280.82
SALE00604,3564.01,17989,7.23,3.45,15,243,156.84,533,9.92,Fashion,High,Medium,No,Credit Card,40.33,7629.72
SALE00297,6745.3,8412,5.43,3.0,15,336,229.55,817,9.25,Home,Medium,Low,Yes,Credit Card,58.31,8131.91
SALE01213,2285.85,24352,5.77,,10,151,103.73,150,10.31,Books,Medium,Low,Yes,Credit Card,63.46,8034.21
SALE02369,2580.23,17704,5.0,2.49,5,382,185.89,517,8.87,Electronics,Medium,Medium,No,Credit Card,73.99,6693.61
SALE00611,4516.65,16004,6.04,3.75,15,78,62.52,433,10.9,Fashion,Medium,Medium,Yes,Bank Transfer,75.3,8269.83
SALE01934,3641.85,15606,5.47,,20,15,282.97,44,6.73,Electronics,Low,Medium,No,PayPal,70.65,8630.59
SALE01373,6547.77,8996,5.1,2.67,15,496,243.48,415,7.43,Books,High,Medium,Yes,Credit Card,67.74,8044.12
SALE01752,4593.48,16376,5.01,3.25,15,303,70.53,365,6.68,Home,High,Medium,No,PayPal,64.36,8090.24
SALE00937,2319.76,10038,5.38,3.65,30,224,98.98,791,5.24,Home,High,Medium,Yes,PayPal,72.58,9151.05
SALE00313,1016.09,13582,4.02,3.01,15,28,183.54,612,8.99,Fashion,High,Low,Yes,Credit Card,61.88,5770.47
SALE01574,3396.36,13689,5.88,3.59,20,410,65.28,35,9.96,Electronics,Low,Low,  No ,Bank Transfer,68.08,8028.57
SALE00146,4766.28,15429,,3.25,5,52,154.24,972,,Books,High,Low,No,PayPal,73.02,7533.03
SALE00264,2140.71,12847,4.93,3.24,30,219,48.99,965,9.44,Fashion,Medium,Low,No,Bank Transfer,72.74,7783.37
SALE00696,3049.7,15806,4.69,3.13,30,136,329.78,466,7.71,Fashion,Medium,Low,No,Credit Card,71.76,8058.71
SALE00279,2631.04,12986,4.93,4.35,15,159,267.17,213,,Electronics,Low,High,No,Bank Transfer,74.91,7015.19
SALE01385,3369.27,20270,5.0,3.4,10,49,102.7,893,9.12,Home,High,Low,Yes,Bank Transfer,80.39,6696.44
SALE00663,3937.56,10833,5.58,2.62,15,175,11.21,863,8.21,Home,Medium,Low,No,PayPal,57.82,6385.31
SALE00674,3905.05,15351,4.99,3.07,10,308,286.09,26,12.44,Fashion,Medium,Medium,Yes,Debit Card,53.92,7428.91
SALE00194,4676.73,13725,2.36,,15,438,221.33,336,9.37,Fashion,High,Medium,Yes,PayPal,70.28,7411.0
SALE02217,6857.38,18501,3.91,1.56,5,166,186.77,511,9.34,Sports,Low,Medium,Yes,PayPal,61.55,6923.35
SALE00775,4320.71,18131,6.99,2.91,5,215,42.14,594,8.88,Books,Medium,High,No,Credit Card,74.51,6996.31
SALE00500,2894.54,7791,5.05,2.87,15,332,175.39,637,9.11,Home,High,High,Yes,Debit Card,76.74,7195.79
SALE01443,5210.65,22954,3.58,2.96,10,215,187.93,185,7.9,Fashion,Medium,Medium,Yes,Credit Card,72.66,7539.68
SALE01683,5950.06,5427,6.92,3.25,15,292,229.79,500,,Electronics,Low,Low,Yes,Debit Card,70.1,7535.63
SALE00044,5232.72,15157,5.71,3.49,10,269,171.8,428,8.14,Books,High,Low,No,Bank Transfer,82.66,6895.1
SALE00771,3063.59,,4.85,3.25,10,70,237.04,881,9.55,Fashion,Medium,Low,Yes,Bank Transfer,75.65,6648.22
SALE00348,,18327,6.48,2.62,10,112,142.42,156,6.84,Sports,High,High,No,Credit Card,59.24,7339.91
SALE02034,4154.56,15049,4.01,3.52,10,393,3.11,773,10.72,Home,  Medium ,High,No,PayPal,62.24,6852.45
SALE01028,6561.99,18793,5.53,2.89,15,99,212.42,220,7.34,Home,Medium,High,Yes,PayPal,73.61,8230.33
SALE01074,5756.15,22667,5.85,2.91,10,116,90.65,231,9.49,Sports,High,Medium,Yes,PayPal,75.25,7730.45
SALE02250,5879.68,,,1.91,15,346,101.5,926,9.61,Fashion,Medium,High,Yes,PayPal,79.59,8545.04
SALE01387,3792.53,18646,6.22,,20,293,128.76,379,10.13,Fashion,High,Low,No,Bank Transfer,74.98,8737.82
SALE02449,7221.82,20229,6.51,3.01,15,81,266.21,241,6.87,Home,Medium,Medium,No,Debit Card,64.57,8752.37
SALE00892,,12470,7.24,2.72,25,28,115.01,607,7.38,Fashion,Medium,Medium,Yes,Debit Card,61.72,9731.87
SALE01796,5647.54,,5.13,,15,333,176.91,147,4.51,Electronics,Low,Low,Yes,Debit Card,75.14,8294.68
SALE02162,3619.82,,6.87,3.43,15,397,141.77,355,10.78,Home,Medium,Medium,No,Credit Card,63.17,7071.84
SALE01822,2264.25,5156,5.37,2.42,10,230,93.56,815,6.97,Books,Medium,High,Yes,Credit Card,64.08,7050.28
SALE00315,7762.27,11176,6.94,1.89,0,423,104.52,408,8.24,Home,  Medium ,Medium,No,Debit Card,66.47,7461.92
SALE00583,4906.08,18801,5.72,3.06,10,234,132.38,786,9.77,Electronics,Medium,High,No,Debit Card,62.16,7557.56
SALE01039,,11839,6.13,2.66,15,461,146.38,463,10.55,Electronics,Medium,Low,No,PayPal,67.5,9328.49
SALE02139,2644.73,15099,,2.54,5,390,55.4,821,9.72,Sports,Medium,Low,Yes,Bank Transfer,57.36,6709.54
SALE01641,4514.78,20606,5.67,3.11,20,350,156.78,280,7.15,Home,High,Medium,Yes,PayPal,59.06,8886.67
SALE01062,6181.97,19064,7.14,3.43,10,317,114.56,248,9.24,Home,Medium,Medium,Yes,Bank Transfer,75.45,9189.64
SALE01525,5683.72,22200,4.68,2.96,10,227,182.77,542,9.86,Home,  High ,Low,Yes,Credit Card,60.64,8374.47
SALE00920,6341.98,26227,,3.39,10,269,87.42,633,8.2,Books,Medium,High,Yes,Debit Card,74.26,7281.47
SALE01400,9913.62,11649,3.53,2.82,15,199,215.2,999,9.75,Fashion,High,High,Yes,Debit Card,75.24,8424.36
SALE02309,7403.58,12175,6.79,2.2,25,267,146.51,566,8.37,Sports,High,Low,No,Bank Transfer,63.19,9384.19
SALE00519,4546.11,8304,6.15,3.37,10,445,189.93,815,6.56,Home,Low,Medium,Yes,Debit Card,71.63,7940.18
SALE01138,8671.06,12591,5.27,2.93,25,426,165.24,78,9.87,Fashion,Medium,Medium,Yes,Debit Card,66.57,9945.12
SALE01045,5923.87,12937,4.72,3.28,15,148,26.43,926,7.67,Fashion,Low,Medium,No,Debit Card,67.72,6992.88
SALE00641,7166.6,12031,,2.76,0,467,152.35,515,9.9,Home,Medium,Medium,No,Bank Transfer,81.95,8077.49
SALE01531,4913.88,16768,6.42,,15,285,101.26,568,7.86,Electronics,Medium,Medium,No,Bank Transfer,65.08,7884.86
SALE00373,3463.44,21936,5.63,3.73,15,356,154.18,648,9.05,Electronics,Medium,Medium,No,Credit Card,70.02,7861.75
SALE00202,2312.17,,5.21,6.35,10,314,59.07,572,7.38,Fashion,High,Medium,No,Debit Card,78.34,6704.9
SALE01727,1789.19,12473,6.2,2.18,15,161,85.23,888,9.62,Fashion,High,High,Yes,Debit Card,74.94,7921.61
SALE00060,1944.24,19150,4.71,1.93,10,55,185.14,843,6.62,Home,High,Low,Yes,Debit Card,70.83,6845.01
SALE02442,5060.49,18677,3.93,2.98,15,473,217.47,183,7.23,Books,Low,Low,Yes,Debit Card,79.71,7431.03
SALE01773,5571.51,22937,4.42,3.41,10,38,233.23,165,7.95,Sports,Medium,Medium,No,Debit Card,70.21,8818.38
SALE01717,6525.52,26383,5.64,2.46,15,333,52.06,199,8.49,Fashion,Medium,Medium,  No ,PayPal,68.02,9186.43
SALE01761,4384.96,6662,4.4,2.91,10,303,153.84,63,,Fashion,High,Low,No,PayPal,60.98,6911.02
SALE00886,,22272,5.41,2.43,15,218,36.5,969,8.05,Home,Medium,High,Yes,Debit Card,72.2,6844.0
SALE02195,8749.37,9131,,2.44,5,134,79.65,700,7.86,Home,Low,High,Yes,Credit Card,72.71,7796.31
SALE00065,4707.12,18565,5.79,2.4,15,99,174.86,368,,Home,High,Medium,No,Credit Card,64.74,8439.16
SALE00103,3996.5,14774,5.03,2.36,30,346,114.86,822,9.3,Books,High,High,Yes,PayPal,80.99,8122.58
SALE00689,6089.52,11329,5.38,2.78,10,115,270.47,992,9.49,Sports,Medium,High,No,Credit Card,63.32,8536.42
SALE01365,6905.28,21544,5.02,2.59,20,378,221.58,111,5.88,Fashion,Medium,Medium,Yes,PayPal,62.43,7889.73
SALE02303,,21963,7.05,3.46,15,201,88.05,908,,Home,Medium,High,Yes,Bank Transfer,65.9,8311.66
SALE01430,5933.34,16256,6.51,3.19,10,333,114.6,947,8.17,Fashion,High,Medium,Yes,CREDIT CARD,62.9,7477.18
SALE00568,5384.74,16384,6.5,3.14,10,471,203.54,111,9.66,Sports,Medium,Low,No,PayPal,65.49,7974.66
SALE00799,8026.28,11367,6.41,3.18,10,464,237.3,590,,Electronics,Low,Medium,No,Credit Card,84.02,8634.86
SALE00832,4084.62,21385,6.45,2.56,10,132,133.84,292,9.99,Home,Medium,Low,Yes,Credit Card,73.55,8255.18
SALE01366,6765.53,18838,5.18,2.82,10,111,177.96,239,,Fashion,Medium,Medium,No,Credit Card,77.36,8065.5
SALE00267,8110.51,14313,3.51,2.27,20,412,193.27,361,6.55,Electronics,Medium,Low,No,Debit Card,69.18,7391.18
SALE01236,8513.17,17323,6.45,3.69,10,281,199.0,348,8.48,Electronics,High,Medium,Yes,Bank Transfer,66.55,7874.33
SALE00486,3454.9,14289,,2.72,0,248,11.36,607,12.14,Fashion,Low,Medium,Yes,PayPal,75.02,6838.3
SALE02058,4635.88,16210,5.05,3.15,30,189,27.66,,8.83,Books,Medium,Low,No,Credit Card,47.79,8053.43
SALE00270,7194.66,10777,4.57,2.99,15,432,99.51,414,11.52,Electronics,Medium,Medium,Yes,PayPal,82.62,6976.36
SALE00983,8765.73,18603,5.06,,10,259,99.51,300,7.7,Electronics,Low,Low,Yes,Debit Card,61.57,8245.31
SALE00144,8798.69,20641,5.18,3.55,30,42,183.83,111,7.85,Fashion,Low,Medium,Yes,Debit Card,73.09,8551.59
SALE01501,5555.75,16848,5.33,1.71,10,309,189.16,885,9.18,Electronics,Medium,Medium,Yes,PayPal,52.52,7631.31
SALE00966,4966.87,22827,5.86,2.88,10,306,242.72,306,8.93,Books,High,Medium,No,PayPal,67.96,7973.95
SALE00276,2720.69,10940,4.07,3.04,10,107,183.01,449,9.15,Home,High,Medium,No,PayPal,68.66,6469.12
SALE01284,4906.93,9204,6.69,2.47,10,61,99.1,284,8.56,Books,Medium,Low,Yes,Debit Card,60.3,7820.92
SALE00624,5672.99,10381,4.25,2.86,10,311,107.83,913,9.43,Fashion,Medium,High,Yes,Bank Transfer,80.85,7030.4
SALE00135,6800.45,12599,5.85,3.17,10,39,251.28,145,8.42,Fashion,Low,Medium,Yes,PayPal,64.59,7975.86
SALE01459,5661.44,17674,5.39,3.76,0,182,126.03,387,7.75,Books,Medium,Medium,Yes,Bank Transfer,66.26,6884.13
SALE01103,3847.53,13049,5.23,1.62,15,41,260.46,54,8.36,Books,High,Low,No,PayPal,70.52,8046.95
SALE02258,1456.45,12598,6.84,4.06,10,357,289.58,441,8.35,Home,High,Medium,No,Bank Transfer,65.16,7173.55
SALE02363,4118.3,14843,3.97,2.95,10,94,257.97,340,10.23,Electronics,Medium,High,No,PayPal,69.12,6737.58
SALE01315,4820.38,16454,,3.6,20,167,178.08,583,7.45,Fashion,Medium,Medium,No,Credit Card,63.04,7738.48
SALE00642,5518.33,17195,7.25,2.47,30,103,163.29,470,6.57,Electronics,Low,Low,Yes,Bank Transfer,52.45,9468.56
SALE01750,5886.96,21595,5.07,3.61,25,457,216.51,290,10.53,Home,High,Low,No,Bank Transfer,77.58,8428.6
SALE01144,5343.2,20298,5.28,3.37,30,347,267.1,98,,Books,  High ,Low,No,Debit Card,61.61,9115.3
SALE02134,3703.82,13995,4.08,3.36,30,104,128.65,144,6.83,Books,Low,Low,No,Bank Transfer,55.61,8170.48
SALE01581,5704.63,20180,5.24,3.13,15,136,60.4,14,7.7,FASHION,High,Medium,Yes,Credit Card,70.51,7556.41
SALE02299,4665.43,153813,6.49,2.84,10,221,153.35,135,10.45,Electronics,Medium,Low,Yes,  Debit Card ,68.88,7121.42
SALE00996,2495.63,,6.05,3.18,30,365,274.53,807,7.59,Home,Low,Low,Yes,Credit Card,54.0,8659.86
SALE00646,3873.06,,6.85,1.96,10,192,110.88,633,9.31,Fashion,Low,Low,Yes,Credit Card,59.14,7424.63
SALE01708,3918.7,8101,5.37,2.71,30,107,178.71,79,10.73,Books,  High ,Low,Yes,Bank Transfer,81.5,8102.01
SALE01891,5755.86,173368,4.45,2.15,10,404,191.11,481,4.9,Books,Low,Low,Yes,PayPal,71.79,7902.77
SALE01766,5746.15,22141,5.83,3.19,10,392,107.94,691,8.46,Home,MEDIUM,High,No,PayPal,66.83,7240.33
SALE01954,6521.09,11554,,3.09,15,138,85.24,562,6.98,Home,Medium,Medium,No,Debit Card,56.59,7319.08
SALE01139,2642.5,6557,5.69,,10,140,293.62,272,9.4,Fashion,Low,Low,No,Bank Transfer,57.09,6778.1
SALE00523,3540.32,12285,2.56,2.96,15,55,213.88,459,10.07,Books,Low,Low,Yes,Credit Card,48.2,7001.99
SALE00698,5804.81,9234,4.62,2.87,15,252,159.27,891,9.01,Fashion,High,High,No,Credit Card,83.26,7808.87
SALE01275,382.87,,5.66,3.78,15,295,100.31,109,10.56,Fashion,High,High,Yes,PayPal,65.6,7921.64
SALE01538,8598.33,8659,5.9,3.31,15,291,99.42,438,9.17,Sports,Medium,Low,Yes,Credit Card,70.57,8433.67
SALE01477,6686.49,8315,4.14,2.28,10,208,141.48,163,5.92,Home,Medium,Medium,Yes,PayPal,74.23,7319.42
SALE01715,3939.94,10866,3.41,2.89,0,219,50.11,141,9.74,Electronics,Medium,Low,No,Credit Card,64.91,7526.47
SALE01623,6568.06,16418,4.63,3.08,15,491,105.21,505,9.63,Home,Medium,High,Yes,PayPal,73.12,7724.53
SALE01405,,21550,3.3,,15,138,83.31,176,7.92,Home,Low,High,Yes,PayPal,60.59,7596.18
SALE00767,5249.74,18442,5.15,2.99,20,210,261.2,800,8.07,Sports,Medium,High,Yes,Credit Card,58.43,8227.28
SALE00340,5375.62,17551,5.33,2.39,15,308,163.21,824,8.97,Electronics,Medium,Medium,Yes,Credit Card,70.05,8426.02
SALE01451,6064.92,26623,3.99,3.45,30,493,178.31,326,8.38,Home,Medium,Medium,Yes,Bank Transfer,71.67,9738.34
SALE01774,4728.9,121020,6.69,3.05,15,158,239.64,377,10.13,Fashion,Low,Medium,Yes,PayPal,67.63,7943.73
SALE01012,,17614,5.36,3.31,0,201,224.95,796,7.33,Electronics,High,High,Yes,PayPal,85.64,6318.49
SALE01966,7384.35,10289,6.18,3.36,10,272,213.77,872,5.47,Home,Medium,Medium,Yes,PayPal,53.49,7576.25
SALE01438,7200.44,10870,4.32,3.43,0,273,74.53,70,7.52,Fashion,Medium,Medium,No,Debit Card,71.34,7556.1
SALE01911,5718.56,17321,5.13,,5,409,200.84,710,8.17,Home,Medium,Medium,No,Bank Transfer,55.59,7687.1
SALE00606,5827.7,14327,3.53,3.21,15,127,223.96,690,10.78,Fashion,High,Medium,Yes,Credit Card,70.94,7453.33
SALE01927,2454.38,11983,4.7,2.13,10,126,170.62,355,6.87,Books,Medium,High,Yes,Debit Card,70.15,7467.17
SALE01291,933.64,12973,4.21,2.42,10,498,186.26,,10.29,Electronics,  Low ,Medium,No,PayPal,65.69,6219.28
SALE02057,4165.22,135346,4.03,3.19,25,120,243.06,999,8.85,Books,Medium,Low,Yes,Bank Transfer,76.14,8109.18
SALE01212,8640.44,11345,5.36,,15,399,104.25,130,6.79,Books,Medium,High,No,Credit Card,63.68,7923.56
SALE00379,5201.18,18376,5.96,3.65,0,159,171.32,423,10.89,Fashion,High,Low,No,Debit Card,71.8,6322.7
SALE00769,5674.45,21777,4.93,3.8,5,29,131.09,579,7.9,Electronics,Medium,Medium,Yes,Bank Transfer,55.8,7583.66
SALE01714,3612.79,18975,6.06,2.97,10,500,194.88,339,7.78,Fashion,High,Medium,Yes,Bank Transfer,59.36,6360.97
SALE00309,4917.62,10035,5.73,2.78,10,134,119.68,818,8.97,Fashion,Medium,Low,Yes,Bank Transfer,67.25,7561.67
SALE01648,4838.88,7921,3.23,2.72,10,166,206.03,588,,Home,High,Low,No,Credit Card,72.15,7167.17
SALE01516,3437.57,21443,5.62,3.31,15,44,259.46,265,58.46,Sports,High,Medium,Yes,Credit Card,68.46,8027.58
SALE01963,4203.28,20751,5.41,3.13,5,233,141.06,,8.4,Fashion,Medium,Medium,No,Credit Card,65.63,6433.3
SALE02429,6331.44,14163,6.97,2.93,10,358,54.04,681,7.94,Books,Low,Medium,No,Bank Transfer,75.92,8340.99
SALE00283,3691.46,16333,23.16,3.12,10,415,156.17,179,10.17,Electronics,Medium,Medium,No,Credit Card,68.47,7486.1
SALE02448,5216.45,10587,6.49,3.94,15,281,235.53,826,,Home,High,Medium,Yes,Debit Card,75.79,8330.46
SALE01010,5293.99,22682,5.55,,20,321,228.06,294,8.56,Books,Medium,Medium,Yes,Debit Card,60.89,8100.06
SALE02119,6987.33,15046,3.95,2.92,15,438,100.09,394,7.45,Books,Low,Low,No,PayPal,64.05,7070.59
SALE00843,7199.19,20403,5.41,2.17,15,80,16.16,827,7.9,Fashion,Medium,Medium,No,Credit Card,69.38,7250.84
SALE00432,5338.91,19823,5.96,2.75,15,247,162.5,683,,Electronics,Medium,Medium,No,PayPal,67.19,7721.52
SALE02478,6693.96,15276,4.93,3.16,10,298,182.91,858,,Home,Low,Medium,Yes,Bank Transfer,70.84,7383.5
SALE00885,6806.52,19033,2.77,3.4,0,215,197.53,821,8.62,Electronics,Medium,High,No,Credit Card,67.86,6811.73
SALE02224,2862.32,10537,4.16,3.32,0,287,214.92,119,9.56,Fashion,Medium,Low,Yes,Credit Card,75.72,6872.27
SALE02098,3875.85,10602,5.84,2.71,15,14,65.68,294,9.36,Fashion,Medium,Low,No,PayPal,67.03,7679.34
SALE02345,6080.86,14866,6.08,3.4,0,75,283.69,565,11.73,BOOKS,High,Low,Yes,Bank Transfer,76.76,6968.28
SALE01313,4730.05,17583,5.85,2.37,10,297,6.14,918,7.56,Electronics,Medium,Low,No,Bank Transfer,78.91,8256.34
SALE01325,6513.09,8979,6.3,3.72,15,206,124.92,793,9.5,Fashion,Medium,Low,No,Bank Transfer,69.49,8021.19
SALE00081,3730.12,10429,5.51,2.68,20,247,197.05,171,7.15,Sports,Medium,Medium,No,Bank Transfer,63.33,8206.22
SALE01126,,12031,6.2,3.53,10,363,220.81,624,8.16,Sports,Low,High,Yes,Bank Transfer,72.5,7278.46
SALE01597,3967.99,9643,6.92,,15,490,169.74,633,8.69,Books,High,Medium,No,Credit Card,68.79,7881.55
SALE00746,4440.32,11805,6.36,2.81,10,363,217.6,933,12.48,  Home ,High,Low,Yes,Credit Card,76.21,7909.91
SALE01798,1338.71,19051,,,15,243,138.64,362,7.22,HOME,Low,High,Yes,PayPal,74.72,7166.89
SALE00323,2248.52,14031,6.8,3.59,10,348,142.23,153,7.62,Electronics,Medium,Medium,Yes,Bank Transfer,69.78,7794.99
SALE01692,5902.15,7190,4.35,3.88,10,262,86.5,,8.74,Home,Low,Medium,No,PayPal,62.4,7922.21
SALE02353,2643.85,16845,5.58,2.02,15,233,59.57,992,9.87,Electronics,Medium,Medium,Yes,Bank Transfer,58.96,7680.2
SALE02051,3331.43,19673,4.39,3.63,5,348,11.78,133,9.77,Electronics,Medium,HIGH,No,PayPal,73.5,6594.19
SALE01745,3813.8,5550,5.97,2.16,10,320,6.42,766,8.89,Electronics,Medium,Medium,Yes,PayPal,72.02,7684.62
SALE01008,,16921,5.26,3.17,20,247,243.49,533,9.27,Sports,Medium,Low,No,Debit Card,75.74,7790.76
SALE00577,7030.27,11433,4.45,2.02,20,54,129.55,,9.09,Home,Medium,High,No,Bank Transfer,68.38,8085.63
SALE00856,9633.27,24484,4.77,2.62,15,64,135.7,747,9.22,Electronics,Medium,Low,Yes,PayPal,66.46,7109.28
SALE00916,3731.15,19914,6.29,3.16,25,441,271.97,368,9.68,Fashion,Medium,Medium,Yes,Credit Card,69.8,8473.18
