house_id,house_area_sqm,num_residents,num_appliances,air_conditioning,heating_system,energy_efficiency_rating,avg_temperature,home_office_hours,has_pool,solar_panels,house_age_years,insulation_quality,num_rooms,electric_car,smart_thermostat,monthly_consumption_kwh
HOUSE02054,154.5,4,28,None,Gas,C,16.79,4,No,  Yes ,16,Average,2,No,No,441.35
HOUSE02026,132.33,2,8,None,Gas,C,8.2,,Yes,No,29,Average,5,No,No,355.0
HOUSE01275,167.96,3,18,1,Solar,B,13.05,4,No,No,21,Poor,1,No,No,378.8
HOUSE00994,101.7,3,10,2,Electric,B,20.64,0,No,No,0,Poor,1,No,No,393.53
HOUSE01203,96.04,3,17,2,Solar,D,32.64,0,No,No,22,Average,2,No,No,430.37
HOUSE01486,102.09,5,7,2,None,B,10.84,0,No,No,30,Poor,7,No,No,416.07
HOUSE00004,125.96,4,18,1,Gas,A,,10,Yes,No,42,Average,3,No,No,475.33
HOUSE00917,99.5,1,23,None,Gas,B,-1.23,4,No,Yes,28,Average,5,No,No,228.78
HOUSE02433,195.31,2,29,None,Gas,D,34.15,4,No,No,,Average,8,No,No,415.72
HOUSE01784,211.03,3,30,2,Gas,C,9.29,0,No,Yes,25,Average,2,Yes,Yes,462.05
HOUSE01824,201.1,4,29,2,Solar,A,,8,No,No,22,Good,3,Yes,Yes,445.3
HOUSE01829,112.87,4,28,None,Gas,A,28.68,,No,No,11,Average,4,No,No,369.49
HOUSE00840,500.34,3,24,1,Electric,C,29.29,8,No,Yes,35,Good,2,No,No,415.48
HOUSE00863,89.61,3,14,None,None,C,24.67,10,No,No,13,Average,8,No,No,353.99
HOUSE00728,168.62,3,9,None,None,B,10.88,0,No,No,41,Average,6,Yes,No,273.38
HOUSE00068,71.49,4,20,2,Electric,B,,0,No,No,8,Average,4,No,Yes,473.83
HOUSE00669,,1,13,2,Gas,E,-4.15,0,No,Yes,33,Poor,8,No,No,261.63
HOUSE00320,180.5,4,23,None,Electric,A,16.87,10,No,Yes,48,Average,7,No,No,379.96
HOUSE02193,162.48,3,7,3+,None,B,29.44,0,Yes,No,15,Average,6,No,No,402.15
HOUSE00279,158.29,5,30,2,Gas,D,,8,No,No,47,Poor,5,No,Yes,610.41
HOUSE01447,219.34,3,27,2,None,D,20.27,8,No,No,14,Poor,3,No,No,442.26
HOUSE02325,113.51,4,27,2,Gas,d,21.01,8,No,Yes,14,Average,2,No,Yes,437.23
HOUSE01237,179.82,5,11,1,None,C,25.82,8,No,No,13,Good,1,No,No,420.07
HOUSE00123,199.79,1,26,2,None,C,8.84,,No,No,32,Poor,4,No,No,361.63
HOUSE02014,111.93,1,14,None,Electric,B,-3.91,0,Yes,No,18,Good,5,No,No,306.78
HOUSE01650,154.08,2,17,2,Gas,B,13.09,8,No,Yes,15,Poor,2,No,Yes,272.74
HOUSE00802,178.1,2,10,1,None,B,25.41,0,No,No,12,Average,8,Yes,No,191.01
HOUSE00967,180.64,4,15,1,Gas,D,26.83,,No,No,38,Average,1,No,Yes,404.67
HOUSE01468,,3,,1,None,D,22.02,0,No,Yes,28,Average,5,No,No,236.69
HOUSE00609,202.67,3,11,None,Electric,D,28.26,0,No,No,24,Average,8,No,Yes,419.16
HOUSE01903,124.21,3,30,  1 ,Electric,B,25.31,8,No,No,19,Average,1,No,No,483.8
HOUSE00428,75.42,1,29,None,Gas,D,26.14,8,No,No,,Average,6,No,Yes,366.3
HOUSE00458,127.72,2,11,1,Gas,B,16.62,0,Yes,No,29,Poor,2,No,No,323.17
HOUSE02232,85.24,3,9,1,Electric,C,10.76,0,No,No,37,poor,6,No,No,418.79
HOUSE02040,188.55,1,11,1,Gas,C,22.35,8,No,No,0,Good,3,Yes,No,309.4
HOUSE01701,181.2,3,18,1,Gas,B,20.87,0,No,No,19,Average,1,Yes,No,374.83
HOUSE00982,184.95,3,15,None,Gas,A,21.74,10,Yes,No,15,Poor,1,No,Yes,390.53
HOUSE01888,,4,21,None,Gas,A,29.78,4,No,No,8,Poor,6,No,Yes,401.41
HOUSE00277,163.98,2,29,2,None,E,23.63,4,No,No,39,Good,5,No,No,445.75
HOUSE02224,139.44,3,24,2,Electric,C,19.79,8,No,No,39,Average,1,Yes,Yes,493.87
HOUSE01622,172.86,3,16,None,None,C,27.0,0,No,No,,Average,3,No,No,362.67
HOUSE00966,194.68,3,10,1,None,C,18.71,8,No,Yes,41,Poor,8,No,Yes,261.3
HOUSE02250,,5,24,1,None,E,17.56,8,No,No,2,Poor,2,No,No,518.89
HOUSE00389,161.76,1,25,1,Gas,D,18.92,,No,No,31,Average,8,no,No,388.43
HOUSE00228,172.96,7,11,1,Gas,C,8.19,4,No,No,23,,4,No,No,608.17
HOUSE01591,202.19,4,10,None,Electric,B,10.67,8,No,No,42,Good,8,No,Yes,395.73
HOUSE02073,75.74,2,9,2,None,B,30.71,8,no,No,28,Poor,7,No,No,259.12
HOUSE02310,139.32,3,23,1,Electric,C,23.18,4,No,No,15,  Good ,6,No,No,486.24
HOUSE01580,78.88,4,28,2,Electric,C,35.32,10,No,Yes,1,Poor,2,No,No,543.72
HOUSE00139,232.4,2,20,3+,Electric,A,16.58,0,No,No,8,Average,6,No,No,460.58
HOUSE01839,160.47,2,7,None,Gas,C,25.2,10,No,No,38,Good,5,No,Yes,330.92
HOUSE02082,182.3,1,20,None,Electric,D,14.21,8,No,No,50,Average,3,Yes,No,396.74
HOUSE01796,661.54,3,22,2,Gas,C,27.81,0,No,Yes,22,Good,4,No,No,384.45
HOUSE01612,150.49,2,,None,Gas,B,,,No,No,17,Average,2,No,No,357.07
HOUSE02277,183.81,3,25,None,Gas,B,,0,No,No,,,2,No,No,388.32
HOUSE00311,261.65,3,6,1,Electric,C,,0,No,Yes,26,Poor,2,No,No,329.22
HOUSE01309,175.98,2,28,1,Electric,C,25.99,0,No,No,37,Poor,5,No,No,419.52
HOUSE02234,67.39,2,13,None,None,D,,8,Yes,No,17,Good,8,No,No,392.36
HOUSE00262,95.09,4,13,None,Electric,C,,4,No,No,,,4,No,Yes,463.64
HOUSE02506,167.42,3,12,1,Electric,C,32.14,0,No,No,48,Average,8,No,No,466.75
HOUSE01184,202.63,2,7,3+,Electric,E,17.27,4,No,No,2,Poor,5,No,No,560.01
HOUSE02230,119.72,4,30,None,Electric,C,19.01,0,No,No,36,Average,1,No,Yes,482.78
HOUSE00569,188.38,1,28,1,Electric,D,19.21,8,No,No,38,Poor,7,Yes,No,465.75
HOUSE01623,192.86,4,9,None,Solar,C,23.08,4,No,No,,,8,No,Yes,336.71
HOUSE00261,126.17,5,21,3+,Gas,D,23.39,0,No,Yes,9,Average,5,Yes,No,449.85
HOUSE00095,176.0,1,8,2,Solar,D,23.56,4,No,No,32,Good,6,No,No,268.43
HOUSE02136,83.09,4,20,None,Gas,A,15.36,4,Yes,Yes,31,Poor,3,No,Yes,326.56
HOUSE01848,,2,12,2,Gas,D,23.08,8,No,No,50,Average,4,No,Yes,411.21
HOUSE01501,199.24,4,24,1,Solar,C,25.4,8,No,No,49,Poor,3,No,Yes,450.64
HOUSE00242,138.3,4,10,2,Gas,A,23.97,4,No,No,28,Poor,8,No,Yes,354.88
HOUSE00292,149.86,4,19,2,Gas,D,24.83,0,No,Yes,30,Average,7,No,No,430.99
HOUSE00570,170.25,3,11,2,None,B,39.82,0,No,No,6,Poor,3,Yes,No,342.02
HOUSE00453,253.41,3,11,2,Gas,C,,8,No,Yes,43,Poor,7,No,Yes,396.28
HOUSE00585,163.66,2,7,None,None,E,32.46,0,No,Yes,35,Average,1,No,Yes,209.69
HOUSE01385,201.94,4,29,2,Electric,B,15.24,,No,Yes,8,,2,No,No,408.37
HOUSE01157,219.52,4,16,None,None,B,15.61,8,No,No,38,Good,5,Yes,Yes,409.28
HOUSE00406,137.17,3,28,1,Gas,C,18.29,,No,No,1,Average,8,No,No,471.25
HOUSE00053,171.28,5,9,2,Electric,D,32.72,8,No,No,27,Good,3,No,Yes,553.67
HOUSE00671,104.1,2,6,  1 ,Solar,C,16.14,0,No,No,5,Average,5,No,Yes,314.78
HOUSE01587,186.53,4,5,2,None,C,29.48,4,No,No,19,Poor,2,No,No,399.71
HOUSE02381,90.8,4,9,2,Gas,E,21.96,10,No,No,45,Poor,5,No,Yes,438.35
HOUSE01444,179.42,3,9,2,Gas,A,27.67,,No,No,7,Average,8,Yes,No,360.1
HOUSE00115,123.08,3,30,1,Electric,D,27.91,4,No,No,33,,7,No,Yes,550.3
HOUSE01383,109.44,4,6,None,Electric,B,20.75,4,No,No,,Poor,1,No,No,332.36
HOUSE02273,105.08,4,28,2,Electric,C,,10,No,No,30,Good,4,No,No,622.76
HOUSE01911,144.84,3,27,2,Gas,C,24.03,4,No,No,48,,7,No,No,437.64
HOUSE01762,146.89,4,30,1,None,C,21.37,0,No,No,12,  Good ,5,No,No,443.43
HOUSE01590,121.6,5,,None,Gas,B,,,No,No,4,Good,8,No,No,452.29
HOUSE00561,81.94,2,22,None,Gas,D,25.84,8,No,No,16,Average,4,No,No,365.34
HOUSE02204,,1,14,None,Gas,C,21.67,0,No,No,6,Good,6,No,No,279.98
HOUSE01982,199.32,2,14,None,None,E,24.89,4,No,No,,Average,1,Yes,Yes,339.64
HOUSE02368,193.86,1,10,None,Electric,C,,0,No,No,9,Average,8,No,Yes,274.18
HOUSE01164,,3,24,None,Electric,C,16.37,0,No,Yes,16,Poor,6,Yes,Yes,323.22
HOUSE01229,169.93,2,26,1,Electric,E,25.46,8,Yes,No,14,Good,6,No,Yes,544.17
HOUSE01541,57.37,3,,3+,None,C,27.79,4,Yes,No,21,Average,1,No,No,491.57
HOUSE00921,178.41,3,11,3+,Gas,B,30.83,0,No,Yes,42,Average,4,No,No,339.87
HOUSE01887,133.07,3,5,1,None,B,18.16,,No,No,5,Poor,2,Yes,No,275.52
HOUSE01922,212.69,2,26,None,Solar,B,18.17,,No,No,16,Average,5,No,No,267.88
HOUSE02268,144.27,4,28,1,Electric,E,22.08,8,No,No,38,,7,No,Yes,567.32
HOUSE01208,149.86,2,10,2,Electric,C,6.81,,No,Yes,41,Good,8,No,Yes,404.2
HOUSE01262,198.79,3,30,None,None,C,34.6,4,No,No,15,Average,4,Yes,No,464.3
HOUSE00465,230.62,1,28,1,Electric,C,24.23,0,No,No,32,Good,3,No,No,456.67
HOUSE00156,82.77,2,29,1,Electric,B,6.59,0,No,No,0,Average,8,No,No,487.12
HOUSE01405,160.26,5,13,1,Solar,E,13.73,4,No,No,35,Average,4,No,No,474.09
HOUSE00380,210.19,3,26,None,Gas,B,32.96,,No,No,,Average,5,No,No,422.15
HOUSE01358,73.76,3,11,1,Solar,C,38.18,,No,No,21,average,7,No,No,353.92
HOUSE01867,156.9,3,25,None,Solar,B,12.58,0,No,No,16,Poor,6,No,No,326.53
HOUSE01753,149.13,20,23,1,None,B,32.49,0,No,Yes,36,Poor,4,No,Yes,287.77
HOUSE00742,58.6,7,9,3+,Electric,C,22.79,4,No,No,17,Average,3,No,Yes,652.12
HOUSE00314,131.52,3,28,2,Gas,B,10.01,,No,Yes,44,Average,7,No,Yes,339.58
HOUSE00758,,3,22,3+,Gas,B,21.1,0,No,No,5,,6,No,No,417.11
HOUSE00130,,2,26,3+,Electric,C,,4,No,No,45,Poor,7,No,No,522.63
HOUSE02348,85.67,2,6,2,Electric,B,30.45,,No,No,17,Good,4,No,Yes,392.01
HOUSE01875,64.09,3,,2,Gas,B,,4,No,  Yes ,20,Average,8,No,No,307.85
HOUSE01007,142.51,4,12,1,Solar,B,19.85,0,No,No,43,Average,2,No,No,340.86
HOUSE01751,123.54,1,5,None,gas,C,29.41,0,No,No,,Average,6,No,Yes,221.05
HOUSE02497,164.93,3,30,2,Solar,B,14.64,4,No,No,16,Average,3,  No ,No,498.13
HOUSE01195,106.64,3,6,1,None,C,36.96,4,No,No,17,Average,7,No,No,368.28
HOUSE02001,198.1,3,22,None,Gas,B,17.34,4,No,Yes,14,Good,5,No,No,272.44
HOUSE00704,255.23,2,18,1,Gas,C,9.86,10,No,No,20,Poor,1,No,No,460.91
HOUSE01036,,3,18,None,Gas,B,17.13,0,No,No,6,Good,3,No,No,336.21
HOUSE02461,133.58,3,21,None,None,C,27.34,0,No,No,11,Average,5,No,No,316.31
HOUSE01825,192.67,2,23,None,Gas,D,,8,Yes,No,15,Good,3,Yes,No,452.51
HOUSE00920,,3,26,1,None,C,20.76,,Yes,No,46,Good,5,No,No,449.91
HOUSE01256,192.76,3,21,3+,Gas,E,3.64,,No,No,36,Average,8,No,No,584.97
HOUSE00480,144.76,4,9,None,Solar,D,14.89,8,No,Yes,26,Average,2,No,No,306.5
HOUSE01792,122.12,2,,1,Electric,C,22.91,4,No,No,18,Average,3,No,No,468.77
HOUSE01586,200.67,3,10,3+,Gas,C,17.98,8,No,No,43,Good,7,No,No,444.93
HOUSE00581,75.64,3,,None,Gas,E,16.43,4,No,  Yes ,23,Average,3,No,No,345.99
HOUSE01201,149.25,4,14,2,Gas,D,20.36,8,No,No,44,Poor,7,No,No,382.7
HOUSE01291,93.42,2,22,2,None,C,15.61,4,Yes,No,,Average,2,No,No,413.33
HOUSE00571,,3,25,None,Solar,C,17.62,8,Yes,No,39,Average,7,No,No,462.14
HOUSE01158,161.56,2,30,None,None,B,29.66,0,No,No,36,Average,1,Yes,No,307.35
HOUSE02382,82.67,4,30,1,Electric,C,19.83,4,No,Yes,18,Poor,6,No,No,472.97
HOUSE01104,274.44,4,18,1,Solar,B,14.73,0,No,No,30,Average,8,No,No,388.99
HOUSE01801,163.17,2,6,None,  Gas ,D,11.52,4,Yes,No,29,Good,6,No,No,361.32
HOUSE00688,77.41,1,6,2,Electric,B,20.73,0,No,Yes,47,  Good ,7,No,No,201.04
HOUSE00485,236.47,2,21,1,Electric,D,41.85,10,No,No,23,Average,2,No,Yes,477.67
HOUSE00363,,3,29,2,None,D,8.2,0,No,Yes,4,Poor,2,No,No,401.6
HOUSE00897,135.77,3,11,3+,Electric,C,14.61,-4,No,No,44,Average,1,  No ,No,450.13
HOUSE02177,,1,5,2,None,C,22.56,0,No,No,20,Average,4,No,No,182.74
HOUSE01755,101.85,2,23,1,None,C,29.1,,Yes,No,5,Average,6,Yes,Yes,360.33
HOUSE01778,165.5,4,28,2,Gas,A,23.16,4,No,No,49,Poor,1,Yes,No,475.28
HOUSE01395,112.39,3,14,None,Electric,C,23.75,8,No,No,44,Average,3,No,No,425.35
HOUSE00489,96.38,3,24,None,Solar,B,33.67,0,No,No,3,Average,7,Yes,No,365.67
HOUSE00246,185.0,5,22,2,Solar,C,34.96,10,No,No,27,Average,8,No,No,552.91
HOUSE02365,153.95,1,25,3+,None,C,20.05,,No,No,,Good,1,No,Yes,421.48
HOUSE02110,150.97,3,26,1,Electric,E,8.59,0,No,Yes,38,Good,4,No,No,480.53
HOUSE01495,180.83,2,,2,Gas,B,30.01,0,No,Yes,7,Average,1,No,No,283.44
HOUSE00667,266.66,4,29,1,Electric,E,,,No,No,14,,6,No,No,627.74
HOUSE00121,119.49,1,22,None,Electric,E,29.4,10,No,No,,,6,No,No,370.55
HOUSE01677,85.2,3,11,1,Electric,D,22.9,0,No,No,41,Good,1,No,No,409.85
HOUSE02189,158.92,3,26,1,Gas,c,28.13,10,No,Yes,44,Average,3,No,No,387.14
HOUSE01991,166.81,4,10,3+,Electric,C,19.23,,No,No,20,Good,5,No,No,566.61
HOUSE01080,98.53,3,10,None,Electric,B,19.5,8,No,No,17,Average,5,No,Yes,299.12
HOUSE02129,101.84,1,19,2,Electric,C,,8,No,No,5,Poor,7,No,No,408.07
HOUSE01002,177.51,3,29,3+,Electric,A,15.8,10,No,Yes,2,Average,4,No,Yes,437.29
HOUSE01233,167.42,3,12,1,Electric,C,32.14,0,No,No,48,Average,8,No,No,438.35
HOUSE01744,105.05,4,18,1,Electric,C,8.8,0,Yes,No,,Average,8,No,No,566.15
HOUSE00769,91.99,2,18,None,Electric,E,19.68,0,No,Yes,21,Poor,3,No,No,354.81
HOUSE00638,196.24,4,,None,Solar,E,26.45,10,No,No,11,,3,Yes,Yes,478.74
HOUSE00042,140.65,1,8,None,Solar,C,24.01,8,No,No,43,Average,8,No,No,214.76
HOUSE01607,146.28,1,25,1,Gas,A,3.67,8,No,No,43,Average,8,No,No,352.97
HOUSE02375,160.35,2,,None,Gas,C,13.05,8,Yes,No,46,Poor,1,No,No,382.4
HOUSE00186,156.39,2,12,2,Solar,B,13.89,8,No,Yes,2,Good,4,No,Yes,297.62
HOUSE02442,249.8,4,22,1,Solar,D,26.01,8,No,Yes,23,Poor,1,No,No,423.14
HOUSE02006,146.81,4,10,2,None,C,33.82,0,No,No,24,Good,7,No,No,388.22
HOUSE01615,170.03,3,29,2,None,B,18.17,0,No,Yes,30,Average,3,No,No,340.8
HOUSE00009,121.75,3,9,2,Solar,C,17.63,0,No,No,33,Poor,3,No,No,353.18
HOUSE01509,117.49,3,8,None,Electric,E,28.87,,Yes,Yes,24,Average,2,No,No,409.06
HOUSE01661,200.91,5,11,2,Gas,A,18.38,,No,No,14,Poor,7,Yes,No,423.1
HOUSE00012,104.62,3,22,2,None,C,35.05,8,No,No,49,Poor,5,No,No,446.98
HOUSE02379,143.03,4,21,2,Electric,E,,10,No,Yes,18,Average,1,No,No,505.95
HOUSE02275,176.14,5,30,1,Solar,B,32.53,4,No,No,40,Good,3,No,No,503.78
HOUSE00220,183.39,4,26,None,None,E,22.95,,No,No,17,Average,3,No,No,493.13
HOUSE02160,176.9,3,5,1,Gas,C,36.28,4,No,Yes,29,Good,1,No,Yes,287.67
HOUSE02376,167.86,3,25,1,Electric,C,16.27,8,No,No,19,Average,2,No,No,535.78
HOUSE00365,106.73,2,8,1,Solar,D,28.49,4,No,No,17,,8,No,No,393.74
HOUSE02281,164.24,5,7,None,None,C,,8,No,Yes,1,Average,3,No,No,378.04
HOUSE01689,144.31,4,20,  None ,Gas,C,17.9,10,Yes,Yes,7,Poor,5,No,No,435.73
HOUSE00951,131.35,2,23,1,Electric,D,24.31,0,No,No,47,Average,4,No,No,407.59
HOUSE01989,107.82,4,5,1,Solar,B,14.47,,No,No,33,,7,Yes,No,321.79
HOUSE00790,127.7,4,8,1,Electric,C,29.97,8,No,Yes,29,Average,3,No,No,392.09
HOUSE00814,,2,8,1,  Electric ,B,,4,No,No,36,,6,Yes,No,304.85
HOUSE00722,202.41,2,12,None,Electric,B,50.77,0,No,No,19,Good,5,Yes,No,392.06
HOUSE01068,141.81,5,25,2,Electric,C,,8,No,No,28,,5,No,No,677.87
HOUSE00135,76.91,1,,2,None,C,25.27,0,No,Yes,4,Average,6,No,No,303.5
HOUSE01196,156.21,4,30,2,Electric,D,40.45,0,No,No,,Average,6,No,Yes,618.66
HOUSE01514,46.51,2,11,None,Electric,D,21.5,,No,No,28,Average,5,Yes,No,396.26
HOUSE01114,225.02,3,8,3+,Gas,B,25.79,0,No,No,14,Average,3,No,Yes,387.2
HOUSE00644,177.26,2,27,2,Electric,C,16.44,10,Yes,no,45,Good,5,No,No,555.85
HOUSE01910,130.13,3,25,2,None,C,28.79,,No,No,48,Poor,8,No,No,418.26
HOUSE00918,100.06,4,12,None,Gas,B,25.12,8,No,No,1,Average,7,No,Yes,335.28
HOUSE02407,181.48,3,19,2,None,B,23.63,4,No,No,0,Good,3,No,No,398.85
HOUSE02240,115.56,4,,None,Solar,C,19.31,0,No,No,42,Poor,4,Yes,No,407.5
HOUSE00774,194.67,4,26,None,Gas,C,28.61,,No,No,29,Poor,4,Yes,No,496.72
HOUSE00559,149.01,2,11,2,None,B,26.86,0,No,No,2,Average,7,No,No,305.03
HOUSE00927,91.53,2,14,1,None,C,10.74,0,No,No,19,Good,1,No,No,305.7
HOUSE00049,81.16,4,21,None,Electric,E,15.65,8,No,No,39,Average,4,No,No,472.6
HOUSE01956,87.51,4,30,2,Electric,B,32.79,,No,No,,Good,1,No,Yes,607.36
HOUSE00657,143.67,2,10,None,Solar,C,13.69,4,No,No,24,Average,3,No,Yes,257.23
HOUSE00490,94.73,3,6,1,Gas,D,18.49,0,No,No,6,Poor,1,No,No,444.01
HOUSE02225,166.44,3,25,None,Gas,A,,8,No,No,45,Poor,1,No,No,332.97
HOUSE01748,,1,28,2,Electric,  B ,14.05,0,No,No,15,Poor,2,No,No,459.68
HOUSE01604,117.91,1,29,None,None,C,25.79,10,Yes,No,44,Poor,5,No,Yes,370.75
HOUSE00101,208.67,3,29,None,Electric,C,24.3,0,No,Yes,25,,8,No,No,396.47
HOUSE01917,73.56,3,23,2,None,C,14.04,0,No,No,18,Poor,6,No,Yes,445.28
HOUSE00736,247.31,4,8,None,Gas,C,,0,No,No,12,Poor,3,No,No,362.98
HOUSE02155,189.24,5,11,None,Electric,C,6.74,8,No,No,6,Average,8,No,No,558.46
HOUSE00955,196.16,2,6,3+,Gas,B,22.12,0,No,No,47,Good,7,No,No,318.55
HOUSE00214,262.42,1,,2,Gas,C,27.65,8,Yes,No,19,Good,6,No,No,347.84
HOUSE00851,153.41,2,11,2,Solar,  C ,10.57,0,No,No,49,Poor,3,No,Yes,344.37
HOUSE01531,219.15,2,27,None,None,A,19.4,8,No,No,18,Average,8,No,  Yes ,356.57
HOUSE01375,165.98,1,29,3+,None,B,,8,No,No,50,Average,2,No,No,385.69
HOUSE02454,109.19,4,21,1,Gas,C,22.3,,No,  Yes ,31,Good,4,No,No,343.69
HOUSE02062,211.22,4,9,1,Gas,B,14.81,0,No,Yes,50,Average,4,No,No,292.72
HOUSE02166,160.34,3,10,3+,Solar,B,18.12,10,No,No,,Average,2,No,No,417.95
HOUSE00673,234.62,6,,None,Solar,C,19.72,10,No,No,20,Average,2,No,No,513.52
HOUSE00838,166.6,2,22,2,None,C,,10,No,No,26,Average,1,Yes,No,416.26
HOUSE00869,62.09,3,26,1,Gas,D,31.96,8,No,No,33,Average,3,No,Yes,492.59
HOUSE02437,85.15,1,18,None,Gas,D,44.46,0,No,No,44,Average,1,No,Yes,301.2
HOUSE02298,,4,,None,None,B,32.57,4,No,No,1,Good,7,Yes,No,369.68
HOUSE01232,196.94,3,5,1,None,C,27.83,10,No,No,35,Poor,7,Yes,Yes,328.73
HOUSE02229,238.46,4,23,None,Electric,C,20.34,,No,No,43,Average,2,Yes,No,498.62
HOUSE01996,101.54,5,8,None,Gas,B,32.94,8,Yes,No,,Good,5,Yes,Yes,368.52
HOUSE01525,177.75,4,18,2,Electric,C,26.47,4,No,No,20,,8,No,No,552.23
HOUSE01684,141.87,5,15,None,Gas,E,24.25,0,Yes,No,40,Average,4,Yes,Yes,576.2
HOUSE02279,128.75,3,,1,Gas,C,15.99,0,No,No,1,,3,No,Yes,360.57
HOUSE00770,121.23,4,,None,Solar,C,9.86,8,Yes,No,15,,5,No,Yes,462.85
HOUSE01402,214.92,3,12,2,None,C,26.14,8,No,Yes,17,Good,5,No,No,314.14
HOUSE02069,134.16,1,14,2,Gas,C,18.72,0,No,No,23,Average,4,No,Yes,287.16
HOUSE00590,58.99,4,21,None,None,C,20.86,10,No,No,10,Good,2,No,Yes,385.19
HOUSE01078,89.04,3,29,None,Solar,D,21.49,10,Yes,No,18,Average,8,Yes,No,427.6
HOUSE00070,195.15,4,14,2,Solar,  C ,,8,No,No,20,Average,6,No,No,419.24
HOUSE00797,97.87,3,10,2,Gas,D,7.03,8,No,Yes,8,Average,1,No,No,319.09
HOUSE00640,71.68,2,29,1,None,C,12.12,8,No,No,5,Poor,3,No,No,369.66
HOUSE01803,,4,27,2,Electric,B,24.88,8,No,No,13,Good,5,No,Yes,534.15
HOUSE00659,179.96,5,,2,Electric,A,28.03,0,No,No,27,Average,7,No,No,531.32
HOUSE01217,172.46,4,22,1,Electric,C,25.89,0,No,Yes,20,Average,7,No,No,478.53
HOUSE02068,97.65,1,5,3+,Gas,A,13.3,0,No,No,8,Average,6,No,No,242.23
HOUSE02276,196.23,4,21,None,Gas,A,12.29,4,No,No,1,Average,6,No,No,361.54
HOUSE02301,146.45,3,24,None,Solar,D,34.67,0,No,Yes,35,Average,5,No,Yes,314.63
HOUSE02158,170.74,3,22,2,None,D,34.9,10,No,No,18,Good,8,No,Yes,515.02
HOUSE01595,168.5,2,9,None,Electric,C,33.99,,No,Yes,15,Average,3,No,Yes,269.7
HOUSE01341,152.28,4,28,3+,Gas,C,24.43,4,No,No,45,Average,8,No,No,566.63
HOUSE00713,198.81,3,9,1,Gas,D,5.27,8,No,No,36,Good,6,No,No,396.88
HOUSE00799,188.73,2,,2,Electric,B,,0,No,No,19,Poor,8,No,No,467.08
HOUSE01199,24.55,3,20,None,Electric,C,35.27,10,Yes,No,26,Average,6,No,No,528.42
HOUSE01978,103.05,4,27,None,Gas,A,23.36,0,No,No,19,Average,8,No,Yes,368.56
HOUSE01700,216.16,5,,None,Electric,E,24.28,0,No,No,12,,8,No,No,548.76
HOUSE01427,,2,8,1,None,B,,4,No,Yes,10,Average,8,Yes,Yes,199.1
HOUSE01569,188.64,3,5,None,Solar,C,19.71,10,No,No,47,Good,2,no,No,328.78
HOUSE01856,,1,27,None,Electric,B,24.29,8,No,No,17,,8,  No ,No,378.57
HOUSE02387,122.68,3,21,2,None,C,28.22,0,No,No,25,Average,8,Yes,No,398.54
HOUSE01542,181.7,1,11,3+,electric,B,24.59,0,No,No,33,Poor,6,Yes,No,352.32
HOUSE00738,296.61,2,15,2,None,C,,0,No,No,19,Good,3,No,No,380.79
HOUSE01932,157.64,3,22,1,Gas,D,11.36,0,No,No,47,Poor,7,No,No,428.67
HOUSE00171,206.81,7,11,2,Electric,C,25.28,0,No,Yes,8,Poor,7,Yes,No,539.78
HOUSE00530,149.73,3,30,1,Electric,A,20.34,0,No,No,43,Good,2,No,Yes,492.7
HOUSE01821,167.59,4,12,1,Gas,C,26.35,0,No,No,20,,6,No,No,474.58
HOUSE02085,196.51,3,19,1,Electric,D,-8.49,4,  Yes ,No,49,Poor,5,Yes,No,553.06
HOUSE00614,262.6,4,17,1,Electric,B,26.75,0,No,No,31,Average,5,No,Yes,454.24
HOUSE02186,108.08,2,13,3+,Electric,C,10.09,4,No,No,,Average,1,No,No,473.75
HOUSE01095,140.21,2,,1,Gas,C,23.56,8,No,Yes,30,Average,4,No,Yes,346.31
HOUSE00872,173.26,2,9,1,Gas,C,,4,No,Yes,12,Good,1,No,No,248.23
HOUSE00841,,2,26,2,Gas,D,23.97,,Yes,Yes,45,Average,8,Yes,No,477.77
HOUSE00599,105.81,2,5,2,Gas,D,13.07,,No,No,45,Average,8,No,No,394.4
HOUSE00369,174.58,4,15,None,Gas,B,22.49,0,Yes,No,36,Poor,5,No,No,395.3
HOUSE02159,233.39,4,30,None,Gas,A,17.82,0,No,Yes,,Good,3,Yes,No,346.76
HOUSE02010,135.3,2,7,None,Gas,A,30.24,4,No,Yes,8,Good,3,No,No,202.91
HOUSE00781,53.09,1,13,None,Gas,A,8.11,4,No,no,,Average,7,no,Yes,295.59
HOUSE01302,299.09,4,11,None,None,D,31.73,0,No,No,35,Average,3,No,No,413.15
HOUSE01282,217.11,3,30,3+,Electric,C,32.9,,No,No,17,Good,4,No,No,603.74
HOUSE02164,258.3,3,,1,  Gas ,A,26.66,4,No,Yes,28,Good,7,Yes,No,361.38
HOUSE00625,119.93,2,14,2,Electric,A,20.57,8,No,Yes,29,Average,1,No,No,276.16
HOUSE00336,147.19,2,18,2,Gas,B,24.11,4,No,No,32,Good,5,No,No,368.06
HOUSE00065,198.02,2,7,1,Gas,B,,4,Yes,No,48,Poor,6,No,No,345.02
HOUSE01460,94.47,5,24,None,Electric,C,5.01,4,Yes,Yes,44,Poor,7,No,No,537.55
HOUSE01131,113.54,2,18,2,None,B,3.92,8,No,Yes,9,,4,No,Yes,265.23
